Region,Year,Yr_week,Period,Qtr,Week Start Date,Week End Date,category_area,Product,Sales_TY,Sales_LY,EVENT_Autumn Sale,EVENT_BBQ,EVENT_BBQ Euros,EVENT_Back To Routine,EVENT_Better Baskets,EVENT_Brand Savers,EVENT_CCMP,EVENT_Diwali,EVENT_Drinks,EVENT_Drinks Festival,EVENT_Easter,EVENT_Family Meals,EVENT_Fathers Day,EVENT_Fathers Day BBQ,EVENT_Great Value,EVENT_Halloween,EVENT_Helpful Little Swaps,EVENT_Hogmanay,EVENT_Little Helps,EVENT_Love Local,EVENT_Mothers Day,EVENT_Night In,EVENT_Party Time,EVENT_Pound Shop,EVENT_Valentines,EVENT_Wales Big Pack,EVENT_Xmas,Holiday_Name,Holiday_Flag,Temperature,Minimum Temperature,Maximum Temperature,Precipitation,Total Snowfall,Wind Speed,Wind Gust,Atmospheric Pressure,CPIH_VALUE,RPI_VALUE,UNEMPLOYMENT_RATE,GDP_VALUE
London,2020,202043,202010,20204,12/21/2020,12/27/2020,Bakery & Dairy,Instore Bakery,6227002.715,6586286.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXINGDAY,1,6.6,-0.4,12.8,18.0,0,18.65714286,70.4,1009.685714,295.4,1.5,5.2,619330
London,2020,202043,202010,20204,12/21/2020,12/27/2020,Bakery & Dairy,Instore Bakery,6227002.715,6586286.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHRISTMASDAY,1,6.6,-0.4,12.8,18.0,0,18.65714286,70.4,1009.685714,295.4,1.5,5.2,619330
London,2020,202044,202010,20204,12/28/2020,1/3/2021,Bakery & Dairy,Instore Bakery,6054352.351,6926679.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXINGDAY,1,0.814285714,-2.4,3.2,3.2,0,10.34285714,29.6,1002.571429,295.4,1.5,5.2,619330
London,2020,202044,202010,20204,12/28/2020,1/3/2021,Bakery & Dairy,Instore Bakery,6054352.351,6926679.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEWYEAR'SDAY,1,0.814285714,-2.4,3.2,3.2,0,10.34285714,29.6,1002.571429,295.4,1.5,5.2,619330
London,2020,202045,202011,20204,1/4/2021,1/10/2021,Bakery & Dairy,Instore Bakery,6420146.118,7036858.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.342857143,-2.2,2.8,6.5,0,12.34285714,38.9,1021.428571,294.6,4.0,5.0,612665
London,2020,202046,202011,20204,1/11/2021,1/17/2021,Bakery & Dairy,Instore Bakery,6390228.81,7342530.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.728571429,-0.7,8.6,42.5,0,14.11428571,44.5,1020.142857,294.6,4.0,5.0,612665
London,2020,202047,202011,20204,1/18/2021,1/24/2021,Bakery & Dairy,Instore Bakery,6588197.552,7658586.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.457142857,-2.4,10.4,14.7,20,18.38571429,55.5,997.4428571,294.6,4.0,5.0,612665
London,2020,202048,202011,20204,1/25/2021,1/31/2021,Bakery & Dairy,Instore Bakery,6936795.768,7828724.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.757142857,-2.9,12.3,48.2,30,16.08571429,46.3,1004.628571,294.6,4.0,5.0,612665
London,2020,202049,202012,20204,2/1/2021,2/7/2021,Bakery & Dairy,Instore Bakery,6993759.142,7983549.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.114285714,-1.4,11.4,37.4,0,14.12857143,48.2,1002.471429,296.0,4.0,4.9,612665
London,2020,202050,202012,20204,2/8/2021,2/14/2021,Bakery & Dairy,Instore Bakery,7206248.685,8115575.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,-2.571428571,-5.7,3.9,2.4,0,16.38571429,38.9,1020.457143,296.0,4.0,4.9,612665
London,2020,202051,202012,20204,2/15/2021,2/21/2021,Bakery & Dairy,Instore Bakery,6899473.871,7995363.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.842857143,4.5,13.5,8.0,0,18.31428571,42.6,1008.857143,296.0,4.0,4.9,612665
London,2020,202052,202012,20204,2/22/2021,2/28/2021,Bakery & Dairy,Instore Bakery,7121478.927,7936385.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.928571429,1.3,13.6,0.5,0,12.48571429,44.5,1028.914286,296.0,4.0,4.9,612665
London,2021,202101,202101,20211,3/1/2021,3/7/2021,Bakery & Dairy,Instore Bakery,7291754.44,8023563.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.985714286,-0.9,10.7,4.3,0,10.67142857,29.6,1029.714286,296.9,4.0,4.8,612665
London,2021,202102,202101,20211,3/8/2021,3/14/2021,Bakery & Dairy,Instore Bakery,7493354.706,8272128.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.271428571,-0.2,10.8,13.8,0,23.95714286,66.7,1008.171429,296.9,4.0,4.8,612665
London,2021,202103,202101,20211,3/15/2021,3/21/2021,Bakery & Dairy,Instore Bakery,7311275.92,8116464.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.785714286,1.6,12.2,7.0,0,14.4,37.0,1028.228571,296.9,4.0,4.8,612665
London,2021,202104,202101,20211,3/22/2021,3/28/2021,Bakery & Dairy,Instore Bakery,7556775.631,5466010.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7.6,3.0,12.3,3.5,0,17.11428571,50.0,1020.414286,296.9,4.0,4.8,612665
London,2021,202105,202101,20211,3/29/2021,4/4/2021,Bakery & Dairy,Instore Bakery,7987076.746,5543054.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOODFRIDAY,1,9.528571429,1.4,21.3,0.0,0,14.6,38.9,1026.714286,296.9,4.0,4.8,612665
London,2021,202106,202102,20211,4/5/2021,4/11/2021,Bakery & Dairy,Instore Bakery,7347247.96,5534643.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,4.114285714,-1.9,10.2,1.7,0,15.15714286,42.6,1018.7,301.1,4.0,4.8,655443
London,2021,202107,202102,20211,4/12/2021,4/18/2021,Bakery & Dairy,Instore Bakery,7409585.251,5365447.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5.057142857,-0.7,11.9,3.8,0,8.971428571,31.5,1030.642857,301.1,4.0,4.8,655443
London,2021,202108,202102,20211,4/19/2021,4/25/2021,Bakery & Dairy,Instore Bakery,7615006.05,5800467.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8.328571429,1.6,15.1,0.3,0,12.42857143,37.0,1024.814286,301.1,4.0,4.8,655443
London,2021,202109,202102,20211,4/26/2021,5/2/2021,Bakery & Dairy,Instore Bakery,7812585.356,5800929.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.928571429,2.0,13.5,4.1,0,10.81428571,33.3,1014.685714,301.1,4.0,4.8,655443
London,2021,202110,202103,20211,5/3/2021,5/9/2021,Bakery & Dairy,Instore Bakery,7626931.205,5705785.835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAYDAY,1,9.114285714,1.8,18.2,26.5,0,18.72857143,61.1,1006.742857,301.9,4.0,4.7,655443
London,2021,202111,202103,20211,5/10/2021,5/16/2021,Bakery & Dairy,Instore Bakery,7610206.348,5738674.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.68571429,7.0,15.2,21.6,0,12.87142857,48.2,1004.442857,301.9,4.0,4.7,655443
London,2021,202112,202103,20211,5/17/2021,5/23/2021,Bakery & Dairy,Instore Bakery,7605904.565,6037788.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10.2,4.6,14.0,20.9,0,18.48571429,68.5,1008.1,301.9,4.0,4.7,655443
London,2021,202113,202103,20211,5/24/2021,5/30/2021,Bakery & Dairy,Instore Bakery,8135851.417,6228343.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11.72857143,5.6,18.6,5.0,0,12.34285714,42.6,1018.428571,301.9,4.0,4.7,655443
London,2021,202114,202104,20212,5/31/2021,6/6/2021,Bakery & Dairy,Instore Bakery,8000721.66,6147726.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SPRINGBANKHOLIDAY,1,16.47142857,8.0,24.1,10.3,0,11.61428571,35.2,1020.057143,301.9,4.0,4.7,655443
London,2021,202115,202104,20212,6/7/2021,6/13/2021,Bakery & Dairy,Instore Bakery,7747548.247,6168747.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17.92857143,10.6,26.1,0.7,0,11.52857143,35.2,1022.6,304.0,4.0,4.6,655443
